"AUD","BEF","CHF","DEM","DKK","ESP","FRF","GBP","ITL","JPY","NGL","SEK","date"
0.87,37.62,1.531,1.795,6.9305,113.1,6.125,1.7985,1317.25,125.59,2.026,6.18,1989-01-05
0.863,38.03,1.549,1.814,7.0025,113.6,6.192,1.7892,1328.29,126.62,2.048,6.23,1989-01-06
0.8656,38.3,1.5575,1.8288,7.064,114.57,6.233,1.7725,1340.75,126.45,2.064,6.264,1989-01-09
0.8612,38.42,1.5645,1.835,7.098,114.55,6.255,1.765,1344,126.3,2.072,6.275,1989-01-10
0.8648,38.25,1.5552,1.8287,7.069,114.75,6.22,1.7868,1341,126.13,2.0655,6.25,1989-01-11
0.8679,38.24,1.5562,1.8252,7.08,114.4,6.227,1.785,1342,126.17,2.06,6.25,1989-01-12
0.868,38.38,1.5627,1.834,7.1,114.42,6.2465,1.7672,1343.5,126.7,2.07,6.2695,1989-01-13
0.86,38.92,1.585,1.8585,7.195,115,6.333,1.7595,1361.5,128.25,2.098,6.3325,1989-01-16
0.8609,38.77,1.5765,1.8505,7.178,115.9,6.31,1.771,1356.25,127.75,2.089,6.312,1989-01-17
0.8645,39.17,1.5903,1.871,7.25,115.7,6.372,1.7515,1368.5,128.5,2.112,6.3525,1989-01-18
0.8672,39.08,1.591,1.8668,7.247,116.7,6.366,1.7645,1367.75,129.7,2.1075,6.347,1989-01-19
0.8735,38.61,1.5685,1.8438,7.159,116.85,6.283,1.776,1347.25,128.27,2.082,6.294,1989-01-20
0.8795,38.48,1.5575,1.8378,7.1345,114.8,6.2555,1.7763,1346,127.8,2.075,6.2775,1989-01-23
0.8799,38.58,1.561,1.8425,7.155,114.3,6.268,1.7691,1348.5,127.65,2.0805,6.285,1989-01-24
0.8785,38.59,1.568,1.843,7.16,114.55,6.2755,1.771,1348.5,127.73,2.0805,6.2915,1989-01-25
0.879,38.59,1.5677,1.8445,7.165,115,6.268,1.769,1349.5,128.15,2.0825,6.291,1989-01-26
0.876,38.98,1.5865,1.863,7.23,114.3,6.338,1.758,1354,129.24,2.103,6.334,1989-01-27
0.883,38.95,1.5792,1.859,7.231,115.3,6.32,1.764,1360.5,129.35,2.099,6.331,1989-01-30
0.889,39.32,1.5997,1.8785,7.29,115.48,6.386,1.752,1369,130.5,2.1205,6.36,1989-01-31
0.891,39.05,1.584,1.864,7.26,116,6.348,1.7465,1364,129.6,2.105,6.34,1989-02-01
0.8919,39.19,1.5855,1.869,7.276,118.1,6.362,1.7465,1365,129.15,2.1105,6.353,1989-02-02
0.8785,39.43,1.5975,1.8795,7.32,118.45,6.392,1.743,1374.5,129.65,2.1225,6.383,1989-02-03
0.882,39.34,1.5965,1.8787,7.31,117.3,6.394,1.738,1371,129.65,2.122,6.382,1989-02-06
0.8885,39.1,1.5865,1.8678,7.266,117,6.356,1.738,1360.5,129.29,2.1095,6.347,1989-02-07
0.8927,39.28,1.591,1.872,7.299,116.2,6.3725,1.7447,1366.25,129.6,2.1145,6.37,1989-02-08
0.8906,38.94,1.5795,1.8596,7.235,116.5,6.33,1.7645,1355.5,128.58,2.1,6.33,1989-02-09
0.887,38.99,1.5825,1.8615,7.25,115.7,6.335,1.7545,1357,128.49,2.102,6.3325,1989-02-10
0.8892,39.2,1.5895,1.87,7.278,115.75,6.364,1.753,1358.59,128.4,2.1115,6.353,1989-02-13
0.885,38.79,1.57,1.8495,7.2065,116.2,6.291,1.7738,1356.5,126.73,2.0885,6.305,1989-02-14
0.874,38.61,1.5635,1.844,7.175,115.22,6.279,1.7695,1351.5,126.4,2.082,6.293,1989-02-15
0.839,38.62,1.5642,1.8423,7.176,114.4,6.273,1.7703,1348.5,126.32,2.08,6.307,1989-02-16
0.826,38.54,1.56,1.837,7.153,114.95,6.256,1.7775,1344.5,125.9,2.074,6.295,1989-02-17
0.8203,38.68,1.568,1.8445,7.185,114.35,6.283,1.764,1351.5,126.5,2.0822,6.3125,1989-02-20
0.812,38.63,1.569,1.842,7.176,115.1,6.275,1.7483,1351,126.75,2.0795,6.321,1989-02-21
0.8228,38.52,1.5685,1.836,7.158,114.9,6.26,1.7475,1348.75,126.58,2.073,6.3005,1989-02-22
0.8295,38.21,1.554,1.8215,7.099,115.25,6.217,1.762,1341.75,126.2,2.0535,6.28,1989-02-23
0.825,38.25,1.557,1.824,7.1185,114.3,6.209,1.754,1347,126.32,2.062,6.285,1989-02-24
0.7985,38.15,1.5525,1.8175,7.107,114.55,6.1875,1.7383,1340,126.53,2.052,6.288,1989-02-27
0.8015,38.21,1.5549,1.823,7.115,114.35,6.206,1.7434,1341.5,126.87,2.0585,6.287,1989-02-28
0.8025,38.5,1.5685,1.8365,7.1565,114.3,6.2515,1.723,1355,128.1,2.075,6.325,1989-03-01
0.8025,38.63,1.5747,1.8415,7.1883,115.18,6.2775,1.7125,1359,127.89,2.078,6.336,1989-03-02
0.814,38.6,1.5747,1.8405,7.178,115.55,6.257,1.721,1358.5,127.7,2.078,6.331,1989-03-03
0.8137,38.85,1.584,1.8528,7.2235,114.73,6.296,1.723,1362,128.85,2.091,6.359,1989-03-06
0.8095,38.82,1.5835,1.8535,7.224,115.4,6.296,1.7207,1361,128.74,2.0922,6.351,1989-03-07
0.813,38.9,1.586,1.8585,7.2435,115.45,6.31,1.715,1362.5,128.7,2.0976,6.361,1989-03-08
0.819,39.01,1.59,1.862,7.267,115.6,6.316,1.722,1367,129.05,2.0997,6.375,1989-03-09
0.822,39.05,1.592,1.8628,7.275,115.82,6.3205,1.72,1368,129.5,2.1024,6.383,1989-03-10
0.8229,39.1,1.5975,1.8675,7.288,116,6.3245,1.713,1370,129.88,2.1074,6.398,1989-03-13
0.811,38.91,1.5902,1.8582,7.255,116.15,6.298,1.7285,1365.5,129.68,2.0967,6.382,1989-03-14
0.8022,39.13,1.609,1.8715,7.305,115.73,6.335,1.719,1370.5,130.6,2.112,6.406,1989-03-15
0.8188,39.2,1.6115,1.872,7.3075,116.2,6.3395,1.7209,1373,131.22,2.1128,6.414,1989-03-16
0.8226,39.29,1.618,1.876,7.321,116.45,6.354,1.7135,1377,131.6,2.1168,6.4035,1989-03-17
0.8246,39.28,1.6155,1.8755,7.3285,116.73,6.351,1.7193,1370.5,131.7,2.116,6.414,1989-03-20
0.8222,39.21,1.622,1.873,7.316,116.86,6.3435,1.725,1372,131.28,2.1135,6.392,1989-03-21
0.824,39.15,1.623,1.8693,7.3,116.45,6.335,1.728,1372,131.15,2.1092,6.384,1989-03-22
0.828,39.18,1.6255,1.8715,7.306,116.6,6.335,1.7205,1377,131.2,2.111,6.387,1989-03-23
0.824,39.42,1.6415,1.8828,7.3485,116.67,6.366,1.7095,1382,132.7,2.124,6.428,1989-03-27
0.8169,39.67,1.653,1.8937,7.41,117.3,6.398,1.6855,1387.5,133.08,2.1364,6.47,1989-03-28
0.8165,39.59,1.6445,1.8915,7.373,117.97,6.3855,1.687,1386.04,132.83,2.133,6.4455,1989-03-29
0.817,39.72,1.6585,1.8975,7.3855,117.82,6.409,1.6875,1387.01,132.95,2.1403,6.462,1989-03-30
0.8195,39.68,1.6625,1.8965,7.38,118.05,6.397,1.6855,1391,132.77,2.139,6.443,1989-03-31
0.8235,39.41,1.6495,1.8825,7.33,117.95,6.351,1.6915,1381,132.05,2.1233,6.4,1989-04-03
0.8288,39.17,1.6322,1.8705,7.2875,117.4,6.311,1.7065,1373.5,130.9,2.11,6.375,1989-04-04
0.7975,39.2,1.642,1.872,7.286,115.88,6.317,1.7033,1372.05,131.8,2.1116,6.365,1989-04-05
0.8075,39.13,1.6395,1.8685,7.265,116,6.31,1.7017,1370.52,131.93,2.108,6.369,1989-04-06
0.8055,39.27,1.649,1.875,7.2915,116.02,6.3335,1.695,1375.03,132.45,2.1155,6.405,1989-04-07
0.808,39.36,1.6563,1.88,7.315,116.42,6.344,1.6963,1376.98,132.63,2.121,6.406,1989-04-10
0.807,39.49,1.665,1.887,7.341,116.55,6.369,1.691,1382,132.75,2.1293,6.42,1989-04-11
0.809,39.52,1.6675,1.8862,7.339,116.88,6.37,1.693,1380.5,132.98,2.129,6.4165,1989-04-12
0.8082,39.24,1.647,1.8735,7.3,117.25,6.342,1.699,1374.25,132.2,2.1145,6.385,1989-04-13
0.8112,39.16,1.65,1.8706,7.282,116.5,6.326,1.7062,1367.75,132.15,2.111,6.378,1989-04-14
0.814,38.87,1.6363,1.856,7.235,116.5,6.2875,1.7138,1363.52,131.95,2.095,6.332,1989-04-17
0.8015,38.81,1.6285,1.8529,7.218,115.6,6.276,1.717,1361.01,131.52,2.091,6.326,1989-04-18
0.8027,38.98,1.636,1.8617,7.252,115.2,6.303,1.712,1364.25,132.34,2.101,6.345,1989-04-19
0.8012,38.64,1.6277,1.8465,7.197,115.6,6.256,1.718,1359,131.35,2.0838,6.3105,1989-04-20
0.7944,38.68,1.633,1.8492,7.215,114.85,6.2705,1.714,1359,131.45,2.0878,6.31,1989-04-21
0.792,38.99,1.643,1.8612,7.2515,115.3,6.3065,1.7073,1364,131.6,2.101,6.3365,1989-04-24
0.793,39.08,1.6442,1.8655,7.2645,115.57,6.3105,1.7007,1367.5,131.39,2.105,6.356,1989-04-25
0.7946,39.33,1.6582,1.879,7.311,115.85,6.358,1.69,1377,132.25,2.12,6.383,1989-04-26
0.7954,39.28,1.6588,1.8768,7.303,116.43,6.35,1.6915,1373,132.19,2.1175,6.372,1989-04-27
0.7942,39.35,1.6735,1.8802,7.3215,116.42,6.355,1.69,1376.03,132.85,2.121,6.388,1989-04-28
0.7931,39.58,1.6895,1.8908,7.365,116.7,6.3885,1.68,1382.5,134.07,2.1334,6.42,1989-05-01
0.794,39.5,1.678,1.8865,7.35,116.52,6.374,1.6825,1379,133.81,2.1284,6.411,1989-05-02
0.797,39.56,1.6835,1.8895,7.357,116.42,6.3785,1.682,1381.52,134.2,2.131,6.42,1989-05-03
0.8005,39.52,1.6865,1.8915,7.3635,117.15,6.388,1.6815,1382,133.95,2.1328,6.423,1989-05-04
0.8102,39.74,1.6988,1.8992,7.396,117.17,6.409,1.673,1385.53,134.33,2.1418,6.446,1989-05-05
0.79,39.86,1.705,1.9075,7.426,117.75,6.4355,1.6645,1390,134.8,2.1503,6.455,1989-05-08
0.7967,40.09,1.7042,1.916,7.46,118.3,6.467,1.6655,1392.5,134.83,2.16,6.4895,1989-05-09
0.7928,39.86,1.693,1.905,7.4175,118.88,6.433,1.674,1388,134.43,2.1478,6.451,1989-05-10
0.7935,40.05,1.7055,1.9135,7.452,118.45,6.469,1.665,1395.25,135.3,2.157,6.48,1989-05-11
0.782,40.17,1.72,1.92,7.462,119.05,6.486,1.6613,1396.5,135.95,2.1645,6.49,1989-05-12
0.778,40.65,1.738,1.942,7.563,119.05,6.5625,1.6415,1412.55,137.24,2.1891,6.55,1989-05-15
0.7721,40.65,1.736,1.9435,7.5725,120.9,6.576,1.644,1412.55,137.3,2.1911,6.57,1989-05-16
0.7577,41.29,1.7645,1.973,7.6875,120.58,6.683,1.611,1435.48,139.25,2.224,6.654,1989-05-17
0.7582,41.14,1.756,1.967,7.67,123.25,6.653,1.618,1434.58,138.65,2.2155,6.653,1989-05-18
0.7643,41.17,1.7583,1.9698,7.677,123.2,6.671,1.6188,1435,138.8,2.2205,6.6475,1989-05-19
0.743,42.06,1.7923,2.009,7.835,122.9,6.803,1.5755,1453.53,142.05,2.2639,6.762,1989-05-22
0.7475,42.04,1.7883,2.0084,7.831,125.4,6.798,1.565,1457,142,2.2635,6.751,1989-05-23
0.7472,42.14,1.786,2.012,7.846,125.35,6.816,1.567,1457.05,142.8,2.2675,6.7595,1989-05-24
0.7608,41.75,1.7562,1.9945,7.776,125.7,6.756,1.59,1444,142,2.2485,6.712,1989-05-25
0.752,41.64,1.737,1.9895,7.757,124.5,6.74,1.5895,1436.02,141.43,2.2415,6.697,1989-05-26
0.7455,42.08,1.7555,2.0093,7.839,128.4,6.807,1.5745,1448.49,143.48,2.265,6.7585,1989-05-30
0.7525,41.36,1.706,1.976,7.701,128.9,6.699,1.57,1429,142.33,2.2265,6.664,1989-05-31
0.754,41.54,1.705,1.9838,7.734,125.8,6.728,1.576,1439.25,142.73,2.2358,6.685,1989-06-01
0.763,41.01,1.685,1.958,7.636,125.7,6.643,1.6045,1408.5,141.75,2.206,6.624,1989-06-02
0.758,41.1,1.695,1.9625,7.66,124.25,6.666,1.5675,1425.5,141.82,2.2119,6.6405,1989-06-05
0.756,41.4,1.7135,1.9795,7.7105,124.7,6.728,1.5715,1438.5,142.95,2.2295,6.671,1989-06-06
0.758,41.11,1.699,1.9622,7.6575,128.3,6.6625,1.582,1432,142.5,2.2102,6.639,1989-06-07
0.7545,41.4,1.713,1.9777,7.7085,127.25,6.711,1.577,1438,143.4,2.2282,6.6735,1989-06-08
0.7465,41.96,1.74,2.0035,7.8175,128.47,6.786,1.547,1453.5,146.15,2.257,6.752,1989-06-09
0.7418,42.4,1.7555,2.025,7.886,129.4,6.8625,1.53,1459.5,148.8,2.281,6.8125,1989-06-12
0.7447,42.43,1.7527,2.0265,7.9015,130.2,6.868,1.5245,1455.5,149.2,2.2822,6.8145,1989-06-13
0.742,42.46,1.7525,2.0295,7.89,130.25,6.877,1.512,1466.5,149.05,2.2847,6.815,1989-06-14
0.7442,42.35,1.7492,2.0243,7.878,130.35,6.87,1.553,1447,149.62,2.2795,6.8165,1989-06-15
0.7525,41.68,1.721,1.992,7.762,130.1,6.764,1.5425,1430,145.55,2.2435,6.722,1989-06-16
0.755,41.31,1.7055,1.974,7.695,128.2,6.695,1.5425,1433.5,144.45,2.2223,6.68,1989-06-19
0.757,41.41,1.74,1.978,7.7155,125.1,6.711,1.539,1434.03,144.07,2.2253,6.6905,1989-06-20
0.7688,41.18,1.703,1.97,7.652,125.6,6.678,1.5585,1424.03,143.85,2.218,6.652,1989-06-21
0.7745,41.03,1.6852,1.9595,7.635,124.8,6.644,1.56,1425,141.07,2.2067,6.638,1989-06-22
0.774,40.57,1.665,1.9405,7.5495,124.85,6.582,1.5665,1401.5,138.5,2.1862,6.575,1989-06-23
0.7717,40.95,1.6845,1.9575,7.628,124.3,6.64,1.548,1414.51,140.82,2.206,6.6405,1989-06-26
0.766,40.91,1.6855,1.9567,7.6065,124.85,6.637,1.563,1409.06,141.1,2.2062,6.622,1989-06-27
0.7575,41.08,1.689,1.9647,7.647,124.2,6.665,1.5565,1418,142.8,2.2147,6.652,1989-06-28
0.7547,40.89,1.677,1.9555,7.6115,124.8,6.6425,1.544,1419.75,143.4,2.204,6.645,1989-06-29
0.756,40.93,1.679,1.9545,7.609,124.08,6.636,1.55,1414.25,144,2.2035,6.657,1989-06-30
0.7655,40.41,1.654,1.9285,7.529,124.3,6.5525,1.5755,1397.5,141.25,2.174,6.575,1989-07-03
0.7645,40.28,1.648,1.9225,7.475,122.1,6.525,1.59,1392,141.61,2.1675,6.5479,1989-07-04
0.7745,39.57,1.6205,1.89,7.367,119.25,6.412,1.628,1362.5,138.9,2.1307,6.472,1989-07-05
0.767,39.52,1.6225,1.8905,7.348,119.4,6.409,1.6215,1369.53,139.4,2.131,6.46,1989-07-06
0.7657,39.45,1.62,1.884,7.327,119.05,6.39,1.6245,1367.05,139.8,2.1241,6.454,1989-07-07
0.7647,38.92,1.596,1.858,7.23,118.38,6.305,1.6405,1354.5,139,2.0952,6.398,1989-07-10
0.7575,39.34,1.617,1.8805,7.308,116.65,6.374,1.626,1365,140.3,2.1205,6.459,1989-07-11
0.7619,39.26,1.6145,1.876,7.294,118,6.365,1.627,1360.5,139.85,2.1155,6.445,1989-07-12
0.7562,39.4,1.6195,1.882,7.325,117.45,6.388,1.621,1360.25,139.45,2.1219,6.448,1989-07-13
0.7573,39.84,1.6465,1.9035,7.4095,117.95,6.459,1.607,1382,140.5,2.1472,6.502,1989-07-14
0.757,39.94,1.6475,1.907,7.4125,119.75,6.47,1.6155,1380.5,141.55,2.151,6.5065,1989-07-17
0.7516,39.56,1.641,1.892,7.347,119.75,6.423,1.6255,1372,141.3,2.1343,6.471,1989-07-18
0.744,39.8,1.6468,1.902,7.39,118.9,6.4545,1.614,1375,141.95,2.146,6.4925,1989-07-19
0.7515,39.75,1.6415,1.901,7.39,119.1,6.449,1.624,1374.75,141.45,2.1448,6.4865,1989-07-20
0.7495,39.89,1.6457,1.906,7.411,119.32,6.465,1.6185,1376,141.92,2.1504,6.5,1989-07-21
0.7507,39.95,1.645,1.9092,7.418,119.63,6.472,1.626,1368,143.18,2.1538,6.51,1989-07-24
0.754,39.65,1.6315,1.8958,7.37,119.8,6.4275,1.6393,1356,142.55,2.1387,6.481,1989-07-25
0.757,39.23,1.613,1.8745,7.2965,118.8,6.3505,1.657,1343.5,140.65,2.1145,6.424,1989-07-26
0.754,39.13,1.608,1.869,7.275,117.9,6.3335,1.6595,1350,138.95,2.1088,6.399,1989-07-27
0.7462,39.53,1.6242,1.8875,7.342,117.35,6.393,1.646,1358,139.58,2.129,6.438,1989-07-28
0.7605,39.05,1.6065,1.8658,7.265,118.2,6.317,1.666,1340.5,136.95,2.1045,6.384,1989-07-31
0.7665,39.05,1.6075,1.8651,7.254,117.1,6.316,1.6655,1329,136.82,2.1041,6.384,1989-08-01
0.769,38.8,1.5922,1.8515,7.205,117.25,6.271,1.66,1332.03,136.15,2.0887,6.359,1989-08-02
0.7655,39.02,1.6073,1.8663,7.258,116.1,6.322,1.6377,1349,136.95,2.1055,6.39,1989-08-03
0.764,39.75,1.635,1.897,7.38,117,6.425,1.6065,1371,139.45,2.14,6.477,1989-08-04
0.766,39.88,1.638,1.9055,7.41,119,6.45,1.5985,1377,139.5,2.149,6.4975,1989-08-07
0.7697,39.6,1.6268,1.8905,7.3605,119.93,6.3925,1.6255,1360,138.8,2.1321,6.4605,1989-08-08
0.7687,39.74,1.6355,1.9005,7.385,118.95,6.424,1.623,1362,139.25,2.1423,6.472,1989-08-09
0.7647,39.62,1.631,1.8917,7.355,119,6.396,1.6185,1370,139.08,2.1333,6.455,1989-08-10
0.7592,40.59,1.6725,1.939,7.534,118.4,6.551,1.582,1396,141.94,2.1858,6.584,1989-08-11
0.7611,40.63,1.6752,1.939,7.5535,121.3,6.55,1.5775,1399,141.7,2.1866,6.595,1989-08-14
0.7563,40.68,1.6785,1.947,7.5675,121.44,6.58,1.5772,1396,142.19,2.1953,6.604,1989-08-15
0.7588,40.66,1.6725,1.9415,7.56,121.64,6.561,1.5815,1395,142.15,2.1885,6.6,1989-08-16
0.7575,41.16,1.697,1.969,7.6575,121.35,6.648,1.5645,1410,143.8,2.22,6.6625,1989-08-17
0.7597,40.89,1.685,1.9502,7.6025,122.95,6.591,1.5664,1404,144.2,2.2013,6.61,1989-08-18
0.762,40.85,1.6817,1.952,7.592,122.15,6.584,1.5725,1401,142.42,2.2004,6.615,1989-08-21
0.7688,40.61,1.6725,1.941,7.5475,121.95,6.551,1.59,1390,142.58,2.188,6.5925,1989-08-22
0.7655,40.88,1.6875,1.9565,7.6,121.7,6.598,1.5725,1400,143.23,2.2054,6.62,1989-08-23
0.762,40.92,1.688,1.959,7.613,122.15,6.606,1.5725,1405,143.34,2.208,6.628,1989-08-24
0.7607,40.85,1.6847,1.954,7.597,122.65,6.587,1.566,1409,143.3,2.2029,6.615,1989-08-25
0.7623,40.89,1.688,1.959,7.608,122.3,6.604,1.5645,1408,144.2,2.2085,6.623,1989-08-28
0.771,40.47,1.6695,1.9375,7.5435,122.42,6.53,1.5865,1389,143.13,2.1836,6.5725,1989-08-29
0.7674,40.7,1.677,1.9462,7.559,121.25,6.553,1.5785,1401,143.73,2.1936,6.568,1989-08-30
0.765,40.89,1.688,1.9582,7.614,121.4,6.605,1.568,1412,144.6,2.2072,6.621,1989-08-31
0.7618,41.42,1.71,1.978,7.665,122.35,6.67,1.556,1417,145.85,2.2289,6.686,1989-09-01
0.763,41.4,1.709,1.979,7.68,123.72,6.676,1.555,1418,146,2.2305,6.675,1989-09-04
0.7609,41.6,1.7177,1.9905,7.735,124.15,6.71,1.5395,1424,147.05,2.244,6.714,1989-09-05
0.7635,41.33,1.705,1.975,7.683,124.3,6.65,1.553,1417,146.25,2.2262,6.672,1989-09-06
0.7659,41.51,1.713,1.9852,7.713,123.25,6.687,1.5525,1418,146.9,2.2374,6.69,1989-09-07
0.765,41.37,1.709,1.9805,7.6985,123.8,6.67,1.538,1429,146.3,2.2323,6.679,1989-09-08
0.7659,41.53,1.7155,1.9873,7.7255,123.5,6.695,1.548,1424,146.82,2.2397,6.6975,1989-09-11
0.7663,41.59,1.716,1.9882,7.73,123.8,6.696,1.5475,1422.5,147.15,2.2405,6.695,1989-09-12
0.7755,41.43,1.7096,1.9805,7.695,123.9,6.68,1.559,1412,146.95,2.2323,6.675,1989-09-13
0.775,41.18,1.6985,1.969,7.65,123.4,6.643,1.554,1417,146.55,2.2197,6.65,1989-09-14
0.7815,41.81,1.7269,2,7.79,123.81,6.743,1.573,1410,148.75,2.2542,6.744,1989-09-15
0.7775,40.89,1.685,1.9525,7.6025,125,6.591,1.571,1404,145.85,2.2013,6.61,1989-09-18
0.7766,40.88,1.6875,1.9495,7.599,122.15,6.59,1.571,1408,145.65,2.1984,6.61,1989-09-19
0.7768,40.64,1.6805,1.9415,7.553,122.05,6.563,1.584,1399,145.05,2.1887,6.585,1989-09-20
0.777,40.71,1.6837,1.944,7.565,121.4,6.5725,1.5805,1400.5,145.35,2.1917,6.595,1989-09-21
0.7827,40.83,1.689,1.95,7.5915,121.5,6.594,1.572,1407,145.6,2.1994,6.599,1989-09-22
0.793,39.91,1.657,1.906,7.42,121.8,6.457,1.6175,1372,142.7,2.1517,6.5,1989-09-25
0.7905,39.63,1.64,1.889,7.363,119.35,6.402,1.618,1367,141.88,2.1323,6.472,1989-09-26
0.7836,39.5,1.632,1.8825,7.33,119.05,6.37,1.617,1362,140.6,2.1256,6.446,1989-09-27
0.7747,39.49,1.6323,1.8815,7.327,118.9,6.376,1.612,1370,140.55,2.124,6.4555,1989-09-28
0.7785,39.56,1.6228,1.8725,7.3085,119.15,6.35,1.6205,1366,139.6,2.1149,6.431,1989-09-29
0.7769,39.36,1.6245,1.875,7.309,119.05,6.358,1.614,1376,139.48,2.1178,6.434,1989-10-02
0.7797,39.65,1.6255,1.8865,7.36,119.2,6.401,1.6045,1379,141.13,2.1303,6.47,1989-10-03
0.7897,39.4,1.6275,1.878,7.3165,119.7,6.372,1.6025,1378,141.05,2.1215,6.445,1989-10-04
0.7804,39.6,1.637,1.886,7.352,119.1,6.39,1.613,1381,142.4,2.1297,6.485,1989-10-05
0.784,39.76,1.6455,1.8925,7.38,119.85,6.417,1.606,1381,142.8,2.137,6.48,1989-10-06
0.7837,39.66,1.6495,1.8885,7.3555,119.95,6.4,1.576,1383.5,143,2.1305,6.4804,1989-10-09
0.7755,39.89,1.657,1.8965,7.391,120.95,6.428,1.5525,1398,143.95,2.1418,6.515,1989-10-10
0.7788,40.34,1.67,1.9172,7.485,120.4,6.4895,1.5465,1401,144.8,2.1643,6.57,1989-10-11
0.7697,40.04,1.673,1.9078,7.458,121.7,6.468,1.5525,1399,144.2,2.1534,6.564,1989-10-12
0.772,39.75,1.6615,1.891,7.383,121.43,6.4155,1.583,1391.1,143.2,2.1343,6.52,1989-10-13
0.7657,39.12,1.635,1.866,7.2825,120.45,6.336,1.5758,1374,141.8,2.1061,6.4725,1989-10-16
0.7721,38.92,1.6235,1.8522,7.222,118.8,6.298,1.576,1374,141.5,2.0915,6.446,1989-10-17
0.773,38.96,1.6255,1.854,7.225,118,6.297,1.593,1363,141.7,2.0933,6.452,1989-10-18
0.7753,38.87,1.622,1.8515,7.218,118.18,6.292,1.599,1362,141.95,2.091,6.438,1989-10-19
0.7718,38.98,1.626,1.8543,7.242,118,6.301,1.5885,1367,142.3,2.0945,6.455,1989-10-20
0.7705,38.95,1.625,1.8557,7.232,118.35,6.301,1.597,1363,142.35,2.0957,6.4505,1989-10-23
0.7662,38.64,1.612,1.839,7.1675,118.39,6.249,1.606,1349,141.55,2.0772,6.3995,1989-10-24
0.774,38.65,1.612,1.8409,7.1715,117.35,6.2525,1.6145,1347,141.65,2.079,6.4005,1989-10-25
0.7745,38.64,1.609,1.838,7.19,117.38,6.248,1.576,1350,141.65,2.075,6.402,1989-10-26
0.7792,38.39,1.602,1.83,7.1335,117.54,6.22,1.581,1343,142,2.0661,6.393,1989-10-27
0.7828,38.57,1.607,1.8365,7.159,116.85,6.232,1.583,1347,142.15,2.0736,6.406,1989-10-30
0.7825,38.66,1.6145,1.8413,7.163,116.88,6.246,1.581,1352,142.73,2.0789,6.42,1989-10-31
0.7865,38.59,1.614,1.8377,7.153,116.72,6.234,1.576,1357,143.11,2.0747,6.413,1989-11-01
0.7785,38.79,1.6235,1.8475,7.194,116.38,6.272,1.571,1353,143.7,2.0856,6.44,1989-11-02
0.779,38.79,1.622,1.848,7.182,116.93,6.268,1.5715,1356,143.18,2.0863,6.432,1989-11-03
0.784,38.87,1.6242,1.8518,7.1905,116.75,6.283,1.577,1357,143.7,2.0909,6.439,1989-11-06
0.7838,38.68,1.6195,1.8448,7.1575,116.85,6.2565,1.587,1348,143.44,2.0826,6.425,1989-11-07
0.7876,38.69,1.617,1.8455,7.165,116.43,6.255,1.589,1349,143.14,2.0832,6.42,1989-11-08
0.79,38.78,1.6217,1.8485,7.182,116.3,6.267,1.583,1355,142.86,2.0865,6.427,1989-11-09
0.7877,39.06,1.6377,1.8633,7.225,116.5,6.314,1.5775,1362,143.3,2.1019,6.46,1989-11-10
0.789,39.05,1.641,1.862,7.23,117.38,6.3155,1.583,1360,143.88,2.1008,6.485,1989-11-13
0.7883,38.72,1.6315,1.8485,7.1855,117.7,6.275,1.5945,1344,143.68,2.0863,6.45,1989-11-14
0.785,38.56,1.623,1.8385,7.168,116.97,6.2495,1.5795,1348,143.75,2.0745,6.448,1989-11-15
0.7829,38.52,1.6285,1.8355,7.155,116.95,6.2485,1.5768,1358,143.8,2.0714,6.45,1989-11-16
0.7845,38.64,1.632,1.8423,7.164,118,6.267,1.5685,1355,144.4,2.0795,6.4475,1989-11-17
0.7837,38.52,1.6325,1.836,7.135,117.75,6.25,1.559,1350,144.5,2.0717,6.452,1989-11-20
0.7795,38.2,1.6183,1.8205,7.095,117.9,6.207,1.5705,1336,143.75,2.0542,6.44,1989-11-21
0.779,38.09,1.6147,1.8137,7.05,116.75,6.184,1.566,1332.75,143.85,2.0462,6.435,1989-11-22
0.7825,38.14,1.617,1.8162,7.06,116.22,6.189,1.5612,1338,144.2,2.05,6.44,1989-11-23
0.7854,37.92,1.615,1.8053,7.019,115.9,6.1615,1.562,1330,143.5,2.0365,6.421,1989-11-24
0.7852,37.62,1.6055,1.79,6.96,115.98,6.114,1.559,1321,143.4,2.0188,6.404,1989-11-27
0.7882,37.59,1.596,1.788,6.9475,115.05,6.103,1.5675,1313,143.72,2.017,6.395,1989-11-28
0.7812,37.4,1.5885,1.783,6.915,115.63,6.082,1.5675,1319,142.65,2.0119,6.38,1989-11-29
0.7865,37.38,1.5915,1.78,6.9175,115,6.065,1.5705,1313,142.91,2.0084,6.38,1989-11-30
0.7824,37.43,1.5925,1.7823,6.929,114.8,6.0865,1.5665,1315,143.1,2.0108,6.385,1989-12-01
0.781,37.39,1.6,1.781,6.908,114.73,6.082,1.5635,1315,143.58,2.009,6.381,1989-12-04
0.7838,37.35,1.59,1.777,6.9075,114.9,6.07,1.5705,1310,143.8,2.0049,6.374,1989-12-05
0.7853,37.07,1.5865,1.766,6.89,114.85,6.032,1.577,1303,143.85,1.9932,6.347,1989-12-06
0.7827,37.23,1.5925,1.7727,6.882,114.16,6.058,1.578,1307,144.32,2.0005,6.356,1989-12-07
